text,label
dân miền tây nam rất thích đeo vàng khoe khoang nhỉ,CLEAN
Cưng bã dễ sợ,CLEAN
"Tiên tri vũ trụ múa võ vui kinh nhể, thấy tiên tri dùng thế cuối rồi nói câu: ""súng bắn không trúng, dao chém không lủng"" tự dưng muốn cười kinh khủng ka ka ka.""",CLEAN
ĐM HCM : Đường mòn Hồ Chí Minh :v,HATE
"Lại dễ ăn quá, làm ở nhà nhé",CLEAN
Đinh Phước sống nhanh chậm t chửi hết👌,CLEAN
Cô ba Minh Hiếu xuất sắc quá nè mọi người :))),CLEAN
Mời Dì Hai (ca sỹ Tuấn Phong) đi Anh Chị ❤️❤️,CLEAN
:)) t bên này t còn dell giám dùng tien mà s chj 3 xaolol vay nhà toàn trã góp sūa cl :))),HATE
Duy Trần xin video luôn ông ơi,CLEAN
"Lộc đéo cmt là bác đc yên r. Lộc cmt cái bác \""lên\"" nóc nhà bắt con gà... Bãi đéo nào cũng có dấu răng của L :))",OFFENSIVE
Sao thầy kh múa quạt nhỉ =))),CLEAN
Ngô Tấn Hưng ông đang nâng trình Thầy Ba hay kéo trình Duke xuống vậy😂😂,CLEAN
"<(\"")",CLEAN
"Lại nghĩ cảnh tập trận chống bạo động đại hội Đảng. Cứ tập trận như đúng rồi, sợ dân ta đến biểu tình nên phải làm vậy đây mà",HATE
Con này k bỏ tù cũng phải bồi thường thiệt hại cho đất nước thì mới mong đc sự tha thứ,CLEAN
Đúng  là  chỉ  còn  loi  kg mà  hai  văn  được,CLEAN
Thứ ngu như m nói chuyện mất tg...đi học lại lớp mẫu giáo đi,HATE
May là có ý thức chứ k như mấy người bỏ trốn :)),CLEAN
Nguyễn Đạt tôi nói k cùng gu mà bro 🤣,CLEAN
Người Cao Bằng đẹp trai là thế đấy các bạn ạ 😆,CLEAN
Kb ib có video,CLEAN
"Bé bú trên để bố bú dưới, =))",CLEAN
Ba gà dẫn gái về phong stream :(((,CLEAN
Sao cô giống đàn ông thế cháu tưởng đàn ông,CLEAN
😞 vì yêu anh nên em nguyện làm ng tăng động,CLEAN
Tối nay em sẽ đi học chớ ko đi chơi nha ABe,CLEAN
"Bố lạy mày đừng ""hiếp dâm"" thị giác của bố nữa ad à 😂😂😂",OFFENSIVE
Nguyễn Hoàng Hoài Thương,CLEAN
Đỗ Thuỷ Trinh giông y mạng nhà m 😀,CLEAN
toàn dân công giáo,CLEAN
Hóng phim ra rạp :)),CLEAN
Bạn bị phạt khi chê lãnh đạo kênh kiệu/ngu/cùi bắp ... không phải vì bạn xúc phạm họ mà vì bạn đã lộ bí mật quốc gia.,HATE
Cực kỳ thuyết phục! 😂,CLEAN
Có ai chơi gay hông ib mình đi,CLEAN
TRAN DAN TIEN BO.MOI GIA NHAP DCS.,CLEAN
E khoe ké với ạ,CLEAN
okay thả tim cho 2 bạn :)),CLEAN
Ok a zai :))),CLEAN
Gốc Tàu mà chửi trung quốc ghê,CLEAN
Cố lên cố lên,CLEAN
Dương Ly nhím =))))),CLEAN
đặt khô gà ở đâu v thầy ơi,CLEAN
Phan Quỳnh Anh bóp d' là gì m,CLEAN
Chào các bạn quay trở lại với tòi súng vờ lốc :)),CLEAN
rách háng như chơi,CLEAN
Có vẻ là người nổi tiếng :v,CLEAN
súng bắng k chít....dao chặc k đức...tấc nhiêng vi trùng tô-vít sao xâm nhập đc Dần Đần..tui cam đoan là như zị..ơn zời Dần Đần có món thần quyền môn..nếu k giờ tò tí te roày,CLEAN
Hàng Fake bạn,CLEAN
Động cơ quyên góp tiền là gì?,CLEAN
Đm Ad m óc cức lắm...Đm người ta khổ chứ Đéo rãnh lên đăng ba cái tào lao như m đâu...m cho người ta đc đồng xu cắt bạc nào chưa...ở đây xạo lồn...mẹ m sinh cái tay m ra trước hay sao m ngu v,HATE
Nổ như chó,OFFENSIVE
T đã đi ngủ từ lúc 10r nhưng đ thể nào ngủ nổi 🙂,CLEAN
công nhận cái khẩu trang giống thật còn....,CLEAN
Đúng là ở Kingdom đẳng cấp khác hẳn 😎,CLEAN
Có lồn đâu mà lấy 1 tỷ chùi trời,OFFENSIVE
yếu đuối vl thế thì sao bước qua nổi sóng gió cuộc đời 😂😂😂,CLEAN
Hợp lý😆,CLEAN
NHÌN CÁI BÚT ĐÃ MUỐN ẤY ẤY,CLEAN
Òa là thầy giáo lại vừa đẹp trai lại chu đáo mê quá đi à,CLEAN
Khôn ra rồi đấy . T sẽ cho m ở lại trái đất =)),CLEAN
Nhớ bả binh lắm mà,CLEAN
Sam Sam hậu hoàng đó!🤪,CLEAN
Bao giờ cho đến ngày xưa?chúng ta hãy biết ơn lịch sử suốt từ thời 3 lần đánh Nam hán trên sông Bạch đằng.đừng như bây giờ tên cũng không dám gọi.chúc Bác Lượng luôn an toàn!,HATE
"Nó chửi như vậy mà vẫn là  "" cô Linh"" cơ à ? Không có lòng tự trọng sao ?",CLEAN
Nhìn bà trang giống tăng thanh hà ghê 🤷‍♀️,CLEAN
Mệt quá thầy ạ 😞,CLEAN
"Phải chăng VN sẽ chia làm đôi, miền bắc theo khựa miền nam theo mẽo, miền trung chắc theo lào :v",CLEAN
Hợp lý hơn nè abe :),CLEAN
Cách ly tại nhà rồi nhaa m.n,CLEAN
Bao nhiêu cái tý trôi qua rồi. Mà vẫn không thấy đâu. Quá buồn,CLEAN
Đéo biết game phải để giải trí không nữa 😂😂😂,OFFENSIVE
Có màu rằn ri Ko b,CLEAN
Kanh Nè ??:D ??,CLEAN
chịu cứng🤣,CLEAN
Đã dislike mv của Jack để ủng hộ Cây Ây Ti Em,CLEAN
Diễm Ngọc vui thôi đừng vui quá! :)))),CLEAN
Lưu Bảo Toàn đọc hại não vcl,OFFENSIVE
Tưởng gì - bắt chước trend của mình hồi nhỏ 1 ngàn 9 trăm hồi đó,CLEAN
Khỏi đi để cháu còn đi học,CLEAN
Thầy địt mẹ giả tạo vl =)),HATE
Đỷ chị minh hiếu,HATE
Giáo án ma phi te của thầy thật bổ ích .,CLEAN
NhungCovid tài trợ hết lo gì =))),CLEAN
Hahaha. Đĩ nl. Con bà 2 sinh cl bị sình đó b,HATE
Mỹ Duyên t kể chuyện gì dạ 😏,CLEAN
Vẫn là abe =))) nhưng ở 1 nền nhạc khác,CLEAN
lolzzzz,OFFENSIVE
Mai Quach ok hoa rơi cửa phật 🤷,CLEAN
Aba nhớ đem con này ra thế giới nhé abe,CLEAN
Yêu cô quá 🥰🥰,CLEAN
Con này mất khối tiền,CLEAN
Thầy review dùm em cái mông này vs ạ .,CLEAN
Cô thấy cưng dễ thương quá iu cô,CLEAN
Muốn gớt nước mắt,CLEAN
Chui lu viet nam da roi toi chui bac ky.  Troi....,CLEAN
"Vậy thay vì hô ""bớ người ta ăn cướp"" thì nạn nhân nên hô ""phản động kìa"" :)",CLEAN
Bả lên ti-qui đẹp dễ sợ!!! Duyên dáng hà 👍👍👍👍👍,CLEAN
Nó có lây qua đường đt ko =))),CLEAN
Link Facebook anh Trần Văn Xuân nè mọi người,CLEAN
Tộc Mixi có khác :33,CLEAN
Xin nhà tiên tri cho biết: Liệu trong đại dịch COVID 19 này lũ 3/// CCCĐ tại Hải ngoại có thể miễn dịch ko ạ? Và nếu bị nhiễm dịch thì lũ 3/// sỏ lá sẽ đổ lỗi cho cộng sản hay do sự chủ quan của chính quyền Mỹ ?,HATE
"Đâu ra mà vay, cái này là đang mua VN dưới hình thức trả góp đó !",CLEAN
Nghe rất lí Mạc sầu nhưng lại rất cô cô,CLEAN
"Cả cái thằng máu lồn ad nữa, dạo này cứ đăng mấy cái nhảm lồn, đ thích mua hộp cơm 200.000 thì vè nhà cắm con mẹ m cơm mà ăn, đi xăm xoi cái lồn ý à",HATE
Mai Thu Hoàng tôi còn vừa bị chặn cmt rồi kia kìa😂😂..đúng là đáng sợ hơn cả dịchhhh:)))),CLEAN
Nguyễn Văn Huân,CLEAN
Ủa bữa khóc lóc Xin lỗi rồi giờ chửi tiếp hả,CLEAN
Thuỳ Trang giờ có nè :>>,CLEAN
Dễ thương quá bé ba ơi 😌😌😌,CLEAN
Tâm Trần ch dừng lại đâu,CLEAN
Đây là thầy ba sao 1 tuần dùm dầu gội,CLEAN
Xin ảnh ạ,CLEAN
hard làm cc gì nưax thầy. Cứ đanh Man Phi Te như vậy là ok rồi. Chắc chắn lên vcsA,CLEAN
Cứ như mấy ông trại tâm thần nghịch kiến ấy nhỉ,HATE
Sao chị k chửi Linh Lóc,CLEAN
mặc dù có RTX 2080 và RX580 rồi nhưng thôi nếu a cho thì e nhận .,CLEAN
Cuong Phan con này năm sau dự là 2000 đô nhé,CLEAN
Hải Hà Haha Cắcc .,CLEAN
cái máu lồn gì cũng kêu lỗ là thế lồn nào nhỉ .,OFFENSIVE
Sau Sing là tới Hàn Quốc . Bằng chứng là thím ngân đã cài cắm 9 điệp viên vào đoá . 😂😂😂,CLEAN
Thầy Giáo Lu vcl thấy giáo lu =))),CLEAN
cái Hàu ob này có dành cho trai cong như mình ko nhỉ,CLEAN
"Auto mua, comment có thể mua được mà, nếu chốt đơn là thật đi, nhưng sau không nhắn tin cho shop thì cũng đâu bán...kakaaaaaaa",CLEAN
Ae lưu ý,CLEAN
Ncc,OFFENSIVE
Tú Trinh Đen quá mới dính 😤,CLEAN
Nguyễn Thị Hương giàu để báo nước chứ không giúp nước,CLEAN
Gia Cát Lồn =))))),HATE
"Chị nói chuyện quá sản khoái  1000 like cho chị , quá thực tế",CLEAN
"Ngoài xây hẳn Resort 4 sao trong vườn Quốc Gia mới bị phát giác không giấy phép. 8B Lê Trực, Đền Tổ :) cũng lạ",CLEAN
chúc mừng thầy nha,CLEAN
Chu Gia Bảo ơ không trả lời được à,CLEAN
Nguyễn Quốc An một giọt là nước suối tinh khiết,CLEAN
Công thức phá sản =)),CLEAN
đọc bài báo xong buồn ĩa đéo chịu đc,OFFENSIVE
Thuốc lào đếy :))),CLEAN
hàng nóng,CLEAN
Ko có hoa hồng nếu ko làm mà chỉ giỏi phá,CLEAN
Tội anh be🤣,CLEAN
Ko thuế cao nó ng ng xe ô tô nhà nhà xe ô tô lấy đg méo đâu mà đi.,CLEAN
Thu Tuyền Phan hợp nhóm lại các cậu ơi :)))),CLEAN
Tưởng lại quảng cáo thuốc sinh lực :)),CLEAN
Hoài Giang thành trend rồi kìa,CLEAN
This is Việt Nam !!!,CLEAN
Anh em đang cmt và xem đéo được :))),CLEAN
Cho em dia chi Di chi,CLEAN
Lần này sẽ khác,CLEAN
Sống chậm thôi các ông,CLEAN
"Hongkong ủng hộ TQ trả đũa Mỹ, Hongkong ở đây là chỉ một mình bà Carrie Lam và bộ sậu tay sai TQ của bà ta, chứ không phải người dân Hongkong.",HATE
Suc vat là có thật,OFFENSIVE
Đinh Phước mấy cậu căng quá :<,CLEAN
Duy Trần xin video với bạn ơi,CLEAN
"Tôi cũng vây ,,,nói ko với tân hiệp phát",CLEAN
Còn đây là đỉnh cao trí tuệ VN,CLEAN
Nếu là sela thì mọi chuyện sẽ k dừng lại ở đó ❤️,CLEAN
nghe hư trúc nhưng rất mộ dung phục,CLEAN
phê to phê 🤣🤣,CLEAN
Ngủ đất :v,CLEAN
THIS IS VIETNAM!!!,CLEAN
Nguyễn Hoàng bài j v,CLEAN
Nguyễn Hoàng Sâm fbi,CLEAN
khi k con vb,CLEAN
Nhìn tiên tri vũ trụ ngon cơm rồi nghe.,CLEAN
Minh Nguyen sập tiệm mẩy thất nghiệp 1 time,CLEAN
Ông nào khai giảng không chụp ảnh điểm danh cái,CLEAN
Tuyển thủ trong team chuyên nghiệp mang Pubg VN ra thế giới này :)),CLEAN
Gặp du học sinh Ma Cao Bằng tắt nắng hết,CLEAN
Ok như 2 giọt nước,CLEAN
Cháu đang còn nhỏ mà cô chú làm hư cháu quá😥,CLEAN
Không hiểu clg đang sảy ra😶,OFFENSIVE
Cô linda của chúng em đâu 😞,CLEAN
. ❤ em đợi nãy h á...h này cười xĩu,CLEAN
Cứ từ từ,CLEAN
"Không lối thoát, tiến k được, lùi cũng không xong",CLEAN
cutee thật sự ❤️,CLEAN
Hay ho đéo j bài này. Hay lại câu like mất facebook,HATE
Lan Hoa mấy đứa suốt ngày bảo người ta đạo này nọ cả đời chỉ núp dưới bóng của người khác 🙂,HATE
Này Thì Chúc Mừng Với chúng tôi à,CLEAN
Lê Nhật Khoa đem qua cmt bên Lộc sting :v,CLEAN
Gửi thầy :)),CLEAN
Ngọc Anh cười xỉu khúc đó,CLEAN
Dubai mà coi cái bảng giá này là dội hàng liền... chiếc hyundai i20 bên Ân độ bán $9000 về Vn gần 650 triệu ...! Mua 1 chiec xe là cúng cho chúng nó hơn 1 chiếc xe.. kn thật,CLEAN
Hôm nay anh chưa đổi được tiền các em chịu khó mai anh em mình cùng bay,CLEAN
Các em bình tĩnh,CLEAN
Hoàng tử của chị ơi :vvv,CLEAN
Congrats,CLEAN
Catherine YangYến Đỗ a thề là a ứ có bệnh nha. Cho a về đi,CLEAN
ra biển team up xem có mở rộng nuôi tôm ngoài đó được k đó mà,CLEAN
So sánh quá khập khểnh hả thầy 😂,CLEAN
Mưa gió bão bùng,CLEAN
Nghe thôi biết cội nguồn nơi nào...nét đẹp của bản sắc văn hóa vùng miền...^_^,CLEAN
😜😂😂,CLEAN
tuyển để e dí l vào mạt ngkhac à,HATE
High fashion lắm á anh,CLEAN
Nhưng người hàn k biết kiểu dáng đó ở vn có một ý nghĩ ghê gớm,CLEAN
Ạ các bác=))nhìn like,CLEAN
Hay quá,CLEAN
A di đà phật :))),CLEAN
Ng Pháp Huhu đã buồn rồi 😢 ko có gì coi buồn hơn 😭😭,CLEAN
đc vái l anh ưiii,CLEAN
Vại là e đã sai... pk nhỉ,CLEAN
"Thành Vinh có page ba gà và những người bạn đó , liên hệ xem",CLEAN
Cô lại dễ thương...i love you cho gờ cu❤️🥰,CLEAN
Sao chúng mày ko nhịn tham ô cửa quyền đi .,HATE
nhân kiểu tày,CLEAN
Ông này diễn hài nói mua vui cho mọi người mà. Đừng chửi ông ấy.,CLEAN
Chất tiền đoán nữa  2017 xe về 2018 xe về năm 2019 xe về tiền đoán xa chúc 2022,CLEAN
9 người đc nhận máu :,CLEAN
"Mom con nay to ne, cho no ngam cuot phun cay canh, tot cay lam cac bac a",CLEAN
ông đặt cho tên Khánh bánh. ông mất rồi 🙂,CLEAN
Cô Minh Hiếu dễ thương quá ạ. =)))),CLEAN
theo Trần Dần thì 2022 Việt Nam là 1 tỉnh của TQ rồi sao Trần Dần về được nữa nhỉ?,CLEAN
Ae 3/// cố gắng ở trong nhà tránh dịch nha. Chết nó chôn tập thể đó. 3/// mà chết hết thì ko có ai ăn cứt cho mỹ đâu.,HATE
Chuối hong thầy,CLEAN
"Phục vụ cho cộng sản, mà ko mang lợi cho chúng, những người này kì vọng gì, mong chúng nhân từ đưa ra miếng xương sao",HATE
Ngọc Ánh sợ quá nhưng e vừa về rồi😜,CLEAN
T vừa đọc nhầm là miễn nhiễn 🙂,CLEAN
trang nay bi bon viet tan mua dut roi. bay gio chi thay mui thoi ko ah,CLEAN
May quá idol giới trẻ của vũ trụ vẫn chưa dính virus 🤣🤣🤣🤣,CLEAN
Tú cho anh Ba con blue,CLEAN
Mang tiếng fan cứng đăng nhưng đéo đc duyệt 🙂,OFFENSIVE
Chẳng thấy nó đẹp ở chỗ nào cả 😤,OFFENSIVE
Gu thời trang gạ địt à 😀,OFFENSIVE
TQ chắc chắn sẽ không xâm lược láng giềng. Vì công cuộc xâm lược đó đã được TQ hoàn tất lâu rồi.,CLEAN
hacker doi ten ^^,CLEAN
Có giáo án ms tui idol của thầy =)),CLEAN
Lê Bảo Trâm ủa có ai khác giống nữa hả? Zậy chắc nó cũng là bà con của m^^,CLEAN
Làm subnautica nx anh ơi mẹ anh làm mặn vl ra :))),CLEAN
cái phận thằng yếu vùng vẫy cho lắm r cũng phải nghe lệnh thằng to thôi :V,CLEAN
Phuc Tran cảm ơn bạn mình nhé,CLEAN
Thầy đi làm HLV cho T1 rồi nha các trò,CLEAN
"Ơh khoan khoan, Tùng ơi sao số 1 của con, lại là NGÓN GIỮA vậy :((",CLEAN
Lê Thị Huỳnh Như m giống như cánh hoa vậy 🙂,CLEAN
Quần gạ chịch à,OFFENSIVE
"Chơi banh cơm gạo thì đừng dại mua típ nhất là của thằng Trung thần thông nha anh em, bám anh Hoàng Cửu Long miễn phí chắc cú nhất này",CLEAN
Khanh Huyen Vuu ok ảnh này thì công nhận =))),CLEAN
Giống nhau thế. Có họ hàng gì không vậy ?,CLEAN
"ông can đang bận bảo vệ bọn ngu nhưng ra vẽ gánh team , và đứng trong bệ đá cổ nhưng vẫn cần sự cover từ đồng đội tránh bị dive bệ đá =))",HATE
Oiiiii nàng công chúa,CLEAN
Em chào chị.. chị xinh quá .. thương chị quá...,CLEAN
Già mà dơ,OFFENSIVE
Thùy Promise nghe Hư Trúc nhưng lại rất Mộ Dung Phục à emmm???,CLEAN
"LÚC ĐÓ CHỊ CÔNG ĐỨC VÔ LƯỢNG ,, TRỜI SẼ PHÙ HỘ  CHO  CHỊ",CLEAN
Tạ Thị Ngọc Duyên công nhận hay có bệh lâu lâu tự nhớ lại chuyện cuời xong cuời vcl :))),CLEAN
Ở trên chuyến may bay đó.nhieu người nhiễm kg khai báo chu đau phải minh nhung đâu.,CLEAN
Người thiệt hại là chủ xe . thì để chủ xe tự ý thức .,CLEAN
Trung đa cấp,CLEAN
Yêu chị quá. ♥️♥️♥️♥️♥️,CLEAN
nh vl anh :)),CLEAN
Lỗ lồồn,OFFENSIVE
Chưa chắc gì ngta đã chia tay mà ở đó quay lại,CLEAN
Em sẽ sub cho abe kênh mới yên tâm nha abe :>,CLEAN
Dm cái giọng cười Abe nghe khốn nạn vl ạ :)) nhưng mỗi lần em nghe em đều cười theo =)),HATE
Tùng mới đáng iu :)),CLEAN
"Mình là dân xem bóng đá đơn thuần, cổ vũ đội tuyển và cực ghét tụi xàm trên khán đài toàn đưa ảnh ng chết lên!",CLEAN
Cũng có thế nói là mất hết =)),CLEAN
Graaaaaaa lên nào các bạn ơi,CLEAN
Cương Đặng đang bảo ông palu lưu ấy 😂😂,CLEAN
10h lên stream nghe gáy chị em oiiiiiiii,CLEAN
Tương lai như Phúc XO thôi,CLEAN
"Nhờ biết đến những video của nhà tiên tri,kiêm cố zấn cấp cao của tổng thống Đỗ nam chum mà em hết bị táo bón",CLEAN
Hàn Quốc chửi dân Đông Lào và đây là hậu quả,CLEAN
biệt danh cho ai cần nha,CLEAN
nhan nay` de lam j nhi ?,CLEAN
Cờ giáo hội...tựng trưng cho hòa bình công lý😑😑😑 ko biết ah,CLEAN
nói QC game lại tự ái,CLEAN
Phương Tú ai biết người nghe đâu mà mấy bài đấy vẫn hit😀,CLEAN
ngày xưa chị nghèo :)))),CLEAN
MixiGaminh ghe,CLEAN
Hợp ní,CLEAN
Anh em vào chửi giùm t thằng này,CLEAN
Trang Moon cười đỏ hết lợi,CLEAN
Giang hồ hải phòng sau khi xem giang hồ bắc ninh dạy dỗ đàn em và cái kết...,CLEAN
con điên,HATE
Đúng r bạn,CLEAN
Lại cà khịa,CLEAN
Thương cô ba,CLEAN
Chàng trai yêu thương bộ tộc là bà phù thủy đây ak anh :3,CLEAN
Tưởng Xuân Hiển vcl ba chó :vvv,HATE
Thương Cô Quá,CLEAN
Cái này hả,CLEAN
K icm ca sĩ concac à,HATE
Cũng được đấy chứ a Độ ộ ộ ộ ộ ộ....😂😂😂,CLEAN
:( sói said : ông già đang đánh t ko trượt phát lào giờ phải xin lỗi :(,CLEAN
"coi cái này nè : thành viên Facebook thân mến, Facebook là giả sử để được đóng cửa. Gần đây, nó đang trở nên quá đông. Đã có nhiều thành viên phàn nàn rằng Facebook đang trở nên rất chậm. Hồ sơ cho thấy rằng có rất nhiều thành viên Facebook hoạt động v",CLEAN
Cảm ơn thầy nha,CLEAN
Trần Dần bị đồng tính thôi,CLEAN
Fan cô minh hiếu nè,CLEAN
Ở đâu mà trời vẫn trong xanh vậy anh,CLEAN
Idol một thời.,CLEAN
Xaolonnnnnnnnn=))),OFFENSIVE
"Tao thích, tối về lại đc vỗ về bờ môg.. phê",CLEAN
ĐÉO MĘ VÀNG NĢOC CÁI ĐÉO GÌ LÁO PHÉT.SĄO KE.ĐĮT.MĘ TŲI DÂN TRUNG QUŐC NÓ CHÔN SŐNG NĮ. BÂY GIÖ ĐÂY.ĐÉO MĘ DÂN LÀM NAIL. MÀ SÕ LÁ. LO LA LÊN MĄNG. NÓI LÀ SŐNG MÃN ĐÖI TRÊN NHUNG LŲA  CÁI ĐÉO GÌ.DÂN CHÓ ĐÉO. SŐNG GÏA TĄO THÌ CÓ.,HATE
Vs idol luôn luôn ❤,CLEAN
Diễn viên hô ni hút mà ngại gì mấy khác kk,CLEAN
xin ạ,CLEAN
Các cô chú phải cho tụi con nghỉ thêm 1-2 tuần nữa mới an tâm đến lớp học. :3,CLEAN
